region,country,iso3,name,population,income,palma,age_dependency,homeless_aad,homeless_pmd_10,homeless_pmd_25,homeless_pmd_50,homeless_pmd_100,homeless_pmd_200,homeless_pmd_250,homeless_pmd_500,homeless_pmd_1000,sheltered_aad,sheltered_pmd_10,sheltered_pmd_25,sheltered_pmd_50,sheltered_pmd_100,sheltered_pmd_200,sheltered_pmd_250,sheltered_pmd_500,sheltered_pmd_1000,snapshot_6mo_aad,snapshot_6mo_pmd_10,snapshot_6mo_pmd_25,snapshot_6mo_pmd_50,snapshot_6mo_pmd_100,snapshot_6mo_pmd_200,snapshot_6mo_pmd_250,snapshot_6mo_pmd_500,snapshot_6mo_pmd_1000
South America,Peru,PER,Tacna,400058.0,0.75,0.11850716,0.496973011,1213.40752,12.12721347808838,2122.673583984375,11800.3955078125,34812.0859375,68301.953125,78751.8203125,121782.09375,166355.03125,360.3448855881488,0.0,750.8466249223547,3406.422968640617,8558.25121436862,18117.411762977667,22234.880587248805,36102.61075200872,51016.71524831448,21.845328176401743,0.0,112.2182073134686,266.2250036268064,446.1899969892101,698.263493508643,797.5357357755126,1180.1831593348882,2449.609869296082
South America,Peru,PER,Tumbes,307339.0,0.75,0.11850716,0.496973011,1215.0172,16.408939361572266,3519.51025390625,14808.1083984375,36804.9765625,66269.171875,76420.8125,106718.65625,132059.0,374.6734246448882,0.0,1179.40905413946,4076.116593415256,9703.130733136908,17516.003445565217,21563.338591416552,33787.31746153814,52065.984492983305,21.089087447253902,0.0,137.61841073383698,299.04831914174787,485.5713062467546,691.8122839886631,778.5842271059605,1061.8607712490962,1786.7717074040102
South America,Peru,PER,Ucayali,640019.0,0.75,0.11850716,0.496973011,129.46169,0.8611668348312378,126.75584411621094,691.0829467773438,2249.787353515625,5551.19140625,7165.7470703125,13875.822265625,25857.888671875,51.431386923822295,0.0,2.6916463000045314,261.8686057993271,942.5987656123452,2269.211090514311,2918.4728403736667,5272.521907272816,9217.287691746453,6.465988148551495,0.0,22.72112816124817,97.79674654825035,214.377945333656,329.1117091118326,359.1064725766301,475.3746732316146,586.9249012002845
South America,Suriname,SUR,Marowijne,20756.6,0.776,0.08932758,0.504628213,1.4441030025482178e-05,1.4441030025482178,1.4441030025482178,1.4441030025482178,1.4441030025482178,1.4441030025482178,1.4441030025482178,1.4441030025482178,1.4441030025482178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Suriname,SUR,Nickerie,39839.2,0.776,0.08932758,0.504628213,0.0001301550292968,13.0155029296875,13.0155029296875,13.0155029296875,13.0155029296875,13.0155029296875,13.0155029296875,13.0155029296875,13.0155029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Uruguay,URY,Artigas,69078.7,0.85,0.047935348,0.522955026,0.02975140625,34.724308013916016,34.724308013916016,34.724308013916016,34.724308013916016,34.724308013916016,34.724308013916016,34.724308013916016,34.724308013916016,0.0551345169037765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062806604301875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Uruguay,URY,Canelones,623695.0,0.85,0.047935348,0.522955026,0.15023486328125,5.799622058868408,5.799622058868408,5.799622058868408,5.799622058868408,5.799622058868408,5.799622058868408,5.799622058868408,5.799622058868408,0.3203139640789151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400436392363344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Uruguay,URY,Cerro Largo,85334.3,0.85,0.047935348,0.522955026,0.0039664273071289,27.180763244628903,27.180763244628903,27.180763244628903,27.180763244628903,27.180763244628903,27.180763244628903,27.180763244628903,27.180763244628903,0.0009444630989522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008987516545398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Uruguay,URY,Colonia,123662.0,0.85,0.047935348,0.522955026,2.4319984375,1.0266953706741333,1.0266953706741333,1.0266953706741333,1.0266953706741333,1.0266953706741333,1.0266953706741333,1.0266953706741333,145.67225646972656,3.357750454540532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23131471960355,0.5365229812441927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0304367192429105
South America,Uruguay,URY,Durazno,54431.6,0.85,0.047935348,0.522955026,0.0191481604003906,11.967256546020508,11.967256546020508,11.967256546020508,11.967256546020508,11.967256546020508,11.967256546020508,11.967256546020508,11.967256546020508,0.033032243992766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030214238995855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Uruguay,URY,Flores,23693.3,0.85,0.047935348,0.522955026,0.0099891845703125,2.528064727783203,2.528064727783203,2.528064727783203,2.528064727783203,2.528064727783203,2.528064727783203,2.528064727783203,2.528064727783203,0.0037140411044148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002292249160327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Uruguay,URY,Florida,68441.7,0.85,0.047935348,0.522955026,0.0141805187988281,1.148788571357727,1.148788571357727,1.148788571357727,1.148788571357727,1.148788571357727,1.148788571357727,1.148788571357727,1.148788571357727,0.022240032985674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013515480890503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Uruguay,URY,Lavalleja,58396.9,0.85,0.047935348,0.522955026,0.0030158666992187,5.987753868103027,5.987753868103027,5.987753868103027,5.987753868103027,5.987753868103027,5.987753868103027,5.987753868103027,5.987753868103027,0.0009555494859372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009140059352518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Uruguay,URY,Montevideo,1293990.0,0.85,0.047935348,0.522955026,0.18770904296875,1.2322849035263062,1.2322849035263062,1.2322849035263062,1.2322849035263062,1.2322849035263062,1.2322849035263062,1.2322849035263062,1.2322849035263062,0.2656696320577608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433038638014302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Uruguay,URY,Río Negro,108870.0,0.85,0.047935348,0.522955026,0.0057735034179687,19.524316787719727,19.524316787719727,19.524316787719727,19.524316787719727,19.524316787719727,19.524316787719727,19.524316787719727,19.524316787719727,0.012326036514406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000723958277984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Uruguay,URY,San José,118734.0,0.85,0.047935348,0.522955026,0.22076912109375,1.1568796634674072,1.1568796634674072,1.1568796634674072,1.1568796634674072,1.1568796634674072,1.1568796634674072,1.1568796634674072,1.1568796634674072,0.1965524440356905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196496758999326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Uruguay,URY,Soriano,84505.0,0.85,0.047935348,0.522955026,0.047813623046875,1.1611024141311646,1.1611024141311646,1.1611024141311646,1.1611024141311646,1.1611024141311646,1.1611024141311646,1.1611024141311646,1.1611024141311646,0.0675563219535037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068576625903218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Uruguay,URY,Tacuarembó,92076.9,0.85,0.047935348,0.522955026,0.0018532501220703,1.7386131286621094,1.7386131286621094,1.7386131286621094,1.7386131286621094,1.7386131286621094,1.7386131286621094,1.7386131286621094,1.7386131286621094,7.248202213517022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0716723451532826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Uruguay,URY,Treinta y Tres,46420.1,0.85,0.047935348,0.522955026,0.000138188085556,13.818808555603027,13.818808555603027,13.818808555603027,13.818808555603027,13.818808555603027,13.818808555603027,13.818808555603027,13.818808555603027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Venezuela,VEN,Amazonas,175015.0,0.637,0.08932758,0.543357994,0.1203901171875,1.3440710306167605,1.3440710306167605,1.3440710306167605,1.3440710306167605,1.3440710306167605,1.3440710306167605,1.3440710306167605,1.3440710306167605,0.014810219045236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395395967686031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Venezuela,VEN,Anzoátegui,1506560.0,0.637,0.08932758,0.543357994,142.69992,1.0067930221557615,1.0067930221557615,17.342565536499023,351.0427551269531,2528.6103515625,3691.96923828125,12651.4853515625,37849.1953125,23.63829595881732,0.0,0.0,0.0,48.43745882441217,437.8231669096626,678.2597764958264,2325.475660660066,6132.366444850329,23.513651675637536,0.0,0.0,0.0,189.4099618402616,776.427209412496,1017.7201368449828,2693.010108870284,5864.04114864754
South America,Venezuela,VEN,Apure,745599.0,0.637,0.08932758,0.543357994,10.21973375,1.0005682706832886,1.0005682706832886,3.9827070236206055,58.26702880859375,279.2850036621094,403.02093505859375,1046.496337890625,2050.978515625,2.7214279885399293,0.0,0.0,0.0,0.0,9.900560668280155,61.91130245245788,297.92589022675173,591.1629412516601,4.821506146908212,0.0,0.0,0.0,0.0,176.35783382813582,258.11014866332727,612.7994876420529,1096.3231075910726
South America,Venezuela,VEN,Aragua,1425100.0,0.637,0.08932758,0.543357994,246.14852,1.012067198753357,1.012067198753357,1.012067198753357,13.090070724487305,1675.769287109375,3500.245849609375,17507.61328125,56588.5390625,40.76667330155099,0.0,0.0,0.0,0.0,319.8540145238164,599.3152228472425,2736.296477089942,7377.373456918879,30.516292257135294,0.0,0.0,0.0,0.0,484.8064738447202,797.1604743399597,2884.904622739633,6758.072170415681
South America,Venezuela,VEN,Barinas,994334.0,0.637,0.08932758,0.543357994,158.17584,1.0046793222427368,19.46748161315918,497.5751953125,2224.302490234375,5644.529296875,7707.97900390625,15028.7412109375,26268.89453125,29.36487078886497,0.0,0.0,85.51116211759688,465.27455884800816,1143.557720090825,1502.3346307952224,2946.152533728339,5131.8194512274,34.62330929365888,0.0,0.0,227.9176024364724,758.7585616243714,1659.7682233157277,2003.0875548482363,3639.1479937497206,5645.576131859279
South America,Venezuela,VEN,Bolívar,2614850.0,0.637,0.08932758,0.543357994,56.3936,1.0005674362182615,1.0005674362182615,31.94038200378418,368.362548828125,1386.4957275390625,1964.806396484375,4859.755859375,10377.0908203125,11.81506275914966,0.0,0.0,0.0,51.43237864719605,340.0739584587643,454.515974780585,1028.301760621129,2163.6865029505525,14.599943362371578,0.0,0.0,0.0,199.385982675791,644.3306789863548,806.8198389686152,1514.0038794367697,2805.409257024489
South America,Venezuela,VEN,Carabobo,2032970.0,0.637,0.08932758,0.543357994,368.88832,1.0100929737091064,1.0100929737091064,1.0100929737091064,19.738853454589844,1921.6522216796875,5286.8447265625,33136.7890625,83356.5625,51.677455338503336,0.0,0.0,0.0,0.0,407.53433942693295,899.9016097838305,3858.850984675516,10290.72970824558,36.19310195912493,0.0,0.0,0.0,0.0,597.1050852367579,1173.5400172968054,3769.895658161349,8023.06813942983
South America,Venezuela,VEN,Cojedes,267768.0,0.637,0.08932758,0.543357994,22.07122,1.0000234842300415,1.0000234842300415,1.0000234842300415,2.4622299671173096,102.64160919189452,203.9716033935547,1429.942626953125,5531.0009765625,3.9842147440981455,0.0,0.0,0.0,0.0,0.8888726861980714,4.812642425603095,363.38208954538254,1024.9609857256623,5.172339008451432,0.0,0.0,0.0,0.0,35.522655916260206,119.13916324454988,600.2369713055801,1395.5286007848792
South America,Venezuela,VEN,Delta Amacuro,160103.0,0.637,0.08932758,0.543357994,6.68367875,1.0087668895721436,1.0087668895721436,1.0087668895721436,13.192442893981934,80.8406753540039,129.50180053710938,392.529296875,974.5341186523438,1.2811546510862422,0.0,0.0,0.0,0.0,0.0,1.4446224050145653,56.8760140627434,264.3734278576313,2.319720782128808,0.0,0.0,0.0,0.0,0.0,51.24753098627783,288.566195799262,561.354858828
South America,Venezuela,VEN,Dependencias Federales,137.344,0.637,0.08932758,0.543357994,0.0032821450805664,1.0374670028686523,1.0374670028686523,1.0374670028686523,1.0374670028686523,1.0374670028686523,1.0374670028686523,1.0374670028686523,1.0374670028686523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South America,Venezuela,VEN,Distrito Capital,1368310.0,0.637,0.08932758,0.543357994,296.83088,1.0032159090042114,1.0032159090042114,1.0032159090042114,1.0032159090042114,817.9741821289062,2421.2197265625,23494.671875,90204.171875,46.07363920694645,0.0,0.0,0.0,0.0,146.09665299142637,462.0536204066476,3102.501651779005,10039.600688972036,32.78040566266968,0.0,0.0,0.0,0.0,318.33029936020364,640.5464360532632,2848.542384324222,7671.555601961325
South America,Venezuela,VEN,Falcón,956406.0,0.637,0.08932758,0.543357994,124.32034,1.0024820566177368,49.7747917175293,726.614501953125,2642.90380859375,5906.287109375,7145.853515625,12706.2314453125,20585.509765625,24.60509401388372,0.0,0.0,142.92859311382972,534.7153746877258,1146.738275154346,1457.5194341850004,2624.3145305691783,4433.712098133533,33.343347742896164,0.0,0.0,313.30812995419365,836.6214162926058,1686.7195568170832,2017.689538832312,3395.976751623858,5143.406548105308
South America,Venezuela,VEN,Guárico,840844.0,0.637,0.08932758,0.543357994,4.6193484375,1.0045433044433594,1.0045433044433594,1.0045433044433594,1.0045433044433594,19.845111846923828,50.146514892578125,290.91827392578125,887.3048706054688,1.050038617502524,0.0,0.0,0.0,0.0,0.0,0.0,15.815865667037835,245.82672271674727,1.86475172877698,0.0,0.0,0.0,0.0,0.0,0.0,187.5110540119172,553.9341671558434
South America,Venezuela,VEN,La Guaira,395287.0,0.637,0.08932758,0.543357994,114.66497,1.0024144649505615,1.0024144649505615,1.0024144649505615,4.784627914428711,198.7999420166016,484.470703125,3392.5693359375,22031.607421875,20.522790026927076,0.0,0.0,0.0,0.0,4.298463214420988,79.3103178916233,761.0179917679766,3359.7282794959606,16.842834324186082,0.0,0.0,0.0,0.0,112.18565113177196,237.9528363295213,1171.4505853057683,3197.952825950343
South America,Venezuela,VEN,Lara,1583970.0,0.637,0.08932758,0.543357994,789.63976,1.00054669380188,173.5240936279297,1816.6165771484373,8745.8662109375,29189.423828125,38823.4453125,96255.3515625,203781.09375,113.59844232649816,0.0,2.6222869495342085,385.20619605398167,1514.51086568414,4667.396994355721,5964.420332427503,12276.80652036855,25154.76023416705,97.51096812754584,0.0,75.86142204564739,621.2013429118605,1910.324530722513,4532.647224077215,5723.082809315272,10482.941695869447,16907.74312960649
South America,Venezuela,VEN,Miranda,3304970.0,0.637,0.08932758,0.543357994,664.45384,1.0090510845184326,1.0090510845184326,1.0090510845184326,1067.4061279296875,13175.6416015625,24600.529296875,93403.2109375,194631.828125,86.15315931812727,0.0,0.0,0.0,218.56676939954863,1889.138822175803,2942.520877941616,10770.06374984712,23247.53149034169,61.49641717415412,0.0,0.0,0.0,407.15960401152034,2029.433134477489,2826.0098660050376,8429.620211288555,16119.144721237668
South America,Venezuela,VEN,Monagas,613416.0,0.637,0.08932758,0.543357994,60.384325,1.000272274017334,1.000272274017334,54.23574066162109,347.0615234375,1319.072021484375,1941.2869873046875,4966.42236328125,10884.5556640625,12.244542870990806,0.0,0.0,0.0,39.232481362428935,311.5228312635675,423.2040450236936,1082.758013475525,2279.0043543816028,14.995305974551664,0.0,0.0,0.0,200.34173977079865,580.4010004494027,746.2126727582005,1544.249905366403,2916.207303442159
South America,Venezuela,VEN,Mérida,704178.0,0.637,0.08932758,0.543357994,697.16016,1.0047521591186523,62.711181640625,2524.82470703125,14431.1767578125,43200.94921875,55653.328125,95114.71875,132431.71875,115.90250796278336,0.0,0.0,463.5488793146046,2106.29315244316,5824.1249698472775,7343.275111105023,13808.342423002105,21883.99250760399,102.82489783265706,0.0,0.0,655.1880922650154,2310.4529157788834,5316.395872362236,6511.438415408835,11367.268038038992,18107.868760126563
South America,Venezuela,VEN,Nueva Esparta,555116.0,0.637,0.08932758,0.543357994,71.198345,1.0042234659194946,1.0042234659194946,8.453340530395508,230.0538482666016,1188.8447265625,1868.3912353515625,7145.10498046875,18398.275390625,13.832529269772142,0.0,0.0,0.0,6.195621972094309,276.37488661231765,419.8942866898996,1298.0552035488138,2985.1168357149118,15.619848950087922,0.0,0.0,0.0,128.00764479442975,547.2045432018723,711.7162545954778,1770.345073050369,3421.092702103718
South America,Venezuela,VEN,Portuguesa,1323190.0,0.637,0.08932758,0.543357994,313.07716,1.0024137496948242,1.0024137496948242,475.7379455566406,4290.85302734375,15947.271484375,21225.080078125,36464.43359375,56878.1015625,52.16357643475133,0.0,0.0,72.9985422416564,787.6458618163153,2348.4527800646206,3112.275585824595,6438.03003602933,10258.883406434434,51.57830960354766,0.0,0.0,212.0871776903383,1031.558963956768,2667.364033219232,3368.5703225789166,6427.839274572294,9398.859693818004
South America,Venezuela,VEN,Sucre,509739.0,0.637,0.08932758,0.543357994,553.02556,5.207379817962647,1040.889892578125,4666.02685546875,13525.9697265625,29589.783203125,35440.26953125,58972.6640625,80322.9609375,98.73583389870856,0.0,211.69876066176104,877.4224031100491,2383.1259251230385,5010.646879453865,5949.887587644822,9746.98424841571,14810.685635937536,108.24074383516552,0.0,400.7439547131616,1220.9351929913855,2785.525114301019,5199.03819840768,6136.830108055206,9305.981505784766,12747.635657326053
South America,Venezuela,VEN,Trujillo,553210.0,0.637,0.08932758,0.543357994,278.98204,1.0036349296569824,78.59811401367188,1438.9290771484375,5825.93505859375,13922.947265625,17069.92578125,31881.65625,49309.12109375,51.35117632237211,0.0,0.0,285.2416929827716,1022.653166068642,2473.7438835082085,3133.657296494988,5449.999795488009,8934.747308081503,56.89674028147175,0.0,0.0,476.7708652671732,1353.6532286852096,2887.878232983363,3501.957935438412,5871.059529901225,8692.591313974766
South America,Venezuela,VEN,Táchira,1019510.0,0.637,0.08932758,0.543357994,470.973,1.0008740425109863,415.763427734375,2644.361572265625,9158.1494140625,22103.8671875,26504.314453125,50134.6484375,82563.0078125,83.25786124843026,0.0,61.73517249943256,501.8851289080743,1574.665845991717,3723.2346288984495,4562.25047735482,8647.023260055534,14811.644182565124,86.17022071537762,0.0,192.5427915677287,781.5858748131878,1931.7999877833129,3993.637555413947,4890.46541747966,8207.44129941378,12667.772297740745
South America,Venezuela,VEN,Yaracuy,424732.0,0.637,0.08932758,0.543357994,79.90813,1.0023821592330933,1.0023821592330933,1.0023821592330933,96.4036636352539,832.5233154296875,1417.2222900390625,5241.77490234375,15751.2197265625,15.564412178916363,0.0,0.0,0.0,0.7041127503480079,190.4709381197682,327.0190640878222,1118.430600641584,2764.024381426492,15.773680744719687,0.0,0.0,0.0,28.72268756167302,391.93744758302455,587.3037311261048,1573.9819719294132,3345.0093375166234
South America,Venezuela,VEN,Zulia,4441530.0,0.637,0.08932758,0.543357994,317.62626,2.7318835258483887,321.1230773925781,1378.788818359375,4036.146728515625,9406.494140625,12069.361328125,26152.150390625,51167.20703125,50.91227611483841,0.0,28.781032567487404,313.8307757775784,838.9203390439661,1892.674386336559,2452.0788860813527,4858.656681473435,7933.360684823738,57.96316664504716,0.0,173.48301073128926,571.4008116972574,1263.2780991428103,2442.3264222178977,2984.862001501673,5084.719482173588,7680.519107721864
South Asia,Afghanistan,AFG,Badakhshan,1470930.0,0.45,0.028359156,0.827768483,4278.71936,1554.6593017578125,15089.0166015625,44789.00390625,101668.4765625,198241.0625,240234.765625,378519.9375,535547.25,5683.098588297928,2676.1951154027765,21093.48672269622,57184.36577880183,128999.51371642522,238019.9023141929,286112.30487668805,451308.7865537981,704170.8204880654,3730.9021392022346,75.23507760121866,2459.0968693094937,13433.9732588609,50543.02689514191,144127.38288680583,181443.92654476297,385064.361003281,758814.9631690893
South Asia,Afghanistan,AFG,Badghis,750611.0,0.45,0.028359156,0.827768483,272.02524,1.0003266334533691,69.47037506103516,1162.887451171875,4763.6142578125,12519.87109375,16245.90625,30892.9921875,50800.734375,425.1512248195479,0.0,0.0,2142.2250281929264,8000.736300626067,19200.259172401125,24434.505186088823,46520.67474756835,81492.64748900298,96.74586963192483,0.0,0.0,52.269431394882446,464.1858821544205,1958.489863514588,2812.1183387373803,7667.8677632332765,19587.85649680658
South Asia,Afghanistan,AFG,Baghlan,1410720.0,0.45,0.028359156,0.827768483,3192.62752,179.86550903320312,8671.4072265625,32331.671875,80278.6484375,163486.171875,197264.921875,301534.34375,417205.6875,4170.049416619739,26.833563891588277,11846.3681371796,40381.12745484397,96318.25748775006,195522.5041692862,232964.38083667745,376647.0749618792,588435.7478496659,2571.1775629660183,2.685929464722153,1032.2840608231115,7858.213476874793,32490.747758978952,102052.06058579763,135599.35699554335,278937.47605857486,509532.3981696653
South Asia,Afghanistan,AFG,Balkh,2127100.0,0.45,0.028359156,0.827768483,1930.29248,1.0001041889190674,1361.548583984375,11947.0654296875,38800.171875,98424.5234375,124354.1640625,230004.890625,364123.8125,2443.5960272541256,0.0,2334.7064331802,15914.3325309123,48752.455498740645,106430.9287262653,133835.1590472935,249716.43484131977,444349.07633901975,1702.748877557956,0.0,63.03509571919578,1642.0542082023435,10543.034603953622,40376.80800533547,55991.398639814535,151722.02695113793,373943.52196063526
South Asia,Afghanistan,AFG,Bamyan,693312.0,0.45,0.028359156,0.827768483,979.6392,1.0034602880477903,1910.5672607421875,10011.5478515625,27080.84375,53960.76953125,63668.46484375,95215.5390625,130970.7734375,1444.6744143875464,0.0,3005.2174060008315,13983.0604490122,35878.576769068364,71456.71131042257,85596.88986751018,139883.99232780395,212627.77383235967,437.7860327066255,0.0,99.29365864262292,1292.9938715146045,6013.648875530251,16674.921983290857,23711.534067898843,52622.448483773696,91251.66215992908
